user_id,event_name,timestamp
259,LOGOUT,2007-09-10 14:26:59
260,DELETE,2016-08-13 04:55:28
261,SIGNUP,2009-01-24 21:08:31
262,SIGNUP,2009-02-02 19:13:07
263,LOGOUT,2003-05-02 04:04:33
264,LOGOUT,2020-08-27 13:40:05
265,LOGOUT,2021-12-22 04:51:31
266,LOGOUT,2009-01-25 13:57:04
267,SIGNUP,2019-05-29 07:59:20
268,SIGNUP,2003-07-13 08:06:11
269,DELETE,2017-04-14 01:03:31
270,LOGOUT,2017-02-10 00:37:26
271,DELETE,2002-09-27 10:36:35
272,LOGOUT,2004-02-25 10:47:13
273,LOGIN,2013-10-26 00:23:51
274,SIGNUP,2013-04-07 22:07:36
275,LOGOUT,2006-01-24 12:14:13
276,LOGOUT,2003-07-20 02:08:16
277,LOGIN,2010-07-03 07:59:17
278,LOGIN,2013-11-26 02:08:09
279,SIGNUP,2003-11-24 14:32:46
280,LOGOUT,2007-03-03 00:23:05
281,LOGIN,2013-01-01 01:30:42
282,LOGIN,2020-12-17 07:16:20
283,SIGNUP,2015-05-14 20:20:31
284,LOGIN,2008-12-26 11:29:47
285,LOGOUT,2009-03-14 15:30:26
286,DELETE,2002-04-11 15:05:43
287,DELETE,2009-01-24 19:39:34
288,DELETE,2014-04-06 01:20:56
289,LOGIN,2020-06-22 18:14:04
290,DELETE,2003-09-13 14:35:13
291,SIGNUP,2018-11-12 19:37:13
292,DELETE,2021-05-05 22:23:35
293,LOGIN,2002-07-31 11:21:21
294,SIGNUP,2021-01-10 20:26:50
295,DELETE,2016-08-23 08:03:59
296,LOGIN,2005-04-09 08:41:31
297,DELETE,2016-12-30 16:50:33
298,LOGIN,2003-09-24 05:51:32
299,LOGIN,2015-05-31 04:37:42
300,LOGIN,2006-02-01 10:42:03
301,LOGIN,2004-05-20 17:28:10
302,LOGIN,2017-09-12 19:54:49
303,LOGOUT,2007-05-29 20:07:33
304,LOGOUT,2017-01-17 07:16:15
305,DELETE,2014-02-06 23:49:49
306,DELETE,2001-02-16 21:51:39
307,LOGIN,2013-12-24 10:18:20
308,LOGOUT,2015-04-18 15:38:25
309,DELETE,2001-03-31 15:25:19
310,LOGOUT,2017-09-14 18:48:42
311,DELETE,2004-10-03 23:45:26
312,LOGIN,2020-07-29 09:46:30
313,LOGIN,2004-04-03 09:27:30
314,DELETE,2008-08-11 11:40:38
315,SIGNUP,2012-01-21 22:23:36
316,DELETE,2014-10-27 13:20:37
317,LOGOUT,2012-04-06 17:01:58
318,LOGOUT,2021-11-06 08:02:35
319,DELETE,2005-01-28 03:05:52
320,DELETE,2004-06-13 10:01:44
321,LOGOUT,2012-01-17 10:48:27
322,LOGIN,2014-01-19 06:53:31
323,LOGOUT,2014-10-16 20:44:59
324,SIGNUP,2004-09-07 03:06:27
325,LOGIN,2005-05-10 11:21:03
326,LOGIN,2013-09-14 10:41:27
327,SIGNUP,2021-03-07 02:56:03
328,LOGOUT,2016-04-11 05:25:04
329,LOGIN,2013-11-14 01:11:50
330,DELETE,2005-06-24 15:57:16
331,DELETE,2023-01-17 15:17:15
332,DELETE,2002-08-01 12:27:47
333,LOGOUT,2001-01-16 20:08:25
334,LOGOUT,2002-07-13 21:51:02
335,DELETE,2014-02-12 12:24:40
336,SIGNUP,2003-07-29 08:03:42
337,LOGOUT,2004-08-11 22:25:36
338,DELETE,2009-07-31 08:30:39
339,LOGIN,2006-02-10 23:19:23
340,LOGOUT,2002-04-04 09:59:57
341,SIGNUP,2017-08-23 09:23:42
342,DELETE,2021-10-25 17:15:49
343,SIGNUP,2013-08-01 01:38:37
344,LOGIN,2003-07-18 02:43:21
345,SIGNUP,2013-11-29 08:05:15
346,LOGOUT,2016-03-23 10:24:18
347,LOGOUT,2009-02-07 01:25:45
348,SIGNUP,2022-04-30 15:19:16
349,DELETE,2004-01-29 17:41:06
350,LOGIN,2021-12-10 18:59:42
351,LOGIN,2022-08-03 07:41:08
352,LOGOUT,2002-05-25 08:37:55
353,SIGNUP,2007-03-23 16:34:42
354,DELETE,2008-02-25 16:12:20
355,DELETE,2010-04-21 18:16:33
356,LOGOUT,2022-07-09 23:21:46
357,DELETE,2021-09-28 15:37:28
358,LOGIN,2003-08-26 21:00:09
359,SIGNUP,2007-05-05 22:39:08
360,LOGIN,2011-08-28 05:20:11
361,DELETE,2021-05-16 07:43:27
362,DELETE,2014-08-21 18:48:47
363,LOGIN,2002-08-23 22:43:19
364,SIGNUP,2011-12-30 20:05:01
365,SIGNUP,2006-02-09 21:27:21
366,SIGNUP,2003-09-24 12:08:19
367,LOGOUT,2022-04-22 06:02:41
368,DELETE,2011-05-17 18:37:43
369,LOGIN,2006-08-31 02:30:37
370,DELETE,2014-12-09 08:04:22
371,DELETE,2019-06-02 22:51:49
372,SIGNUP,2023-02-17 17:07:25
373,DELETE,2013-02-18 19:00:59
374,LOGOUT,2001-07-26 15:04:20
375,LOGIN,2009-02-11 07:49:58
376,DELETE,2003-07-21 04:30:11
377,SIGNUP,2017-11-02 11:20:35
378,LOGIN,2008-07-15 00:33:18
379,LOGOUT,2001-04-23 09:54:06
380,LOGIN,2005-06-05 18:29:47
381,LOGOUT,2018-02-24 02:24:10
382,LOGIN,2007-02-21 13:03:59
383,DELETE,2009-04-26 19:39:59
384,LOGIN,2002-01-24 23:33:35
385,LOGIN,2002-06-11 03:07:37
386,DELETE,2001-05-21 13:45:25
387,LOGOUT,2020-05-22 14:35:13
388,DELETE,2007-07-27 19:43:21
389,LOGIN,2006-02-24 11:17:51
390,LOGOUT,2007-06-29 06:03:49
391,DELETE,2007-01-17 11:14:31
392,SIGNUP,2014-03-01 00:43:06
393,SIGNUP,2005-11-04 11:50:36
394,SIGNUP,2003-02-25 11:43:34
395,SIGNUP,2020-06-11 16:32:33
396,SIGNUP,2004-03-18 23:29:32
397,LOGOUT,2007-12-10 11:12:15
398,SIGNUP,2019-12-20 12:00:18
399,DELETE,2019-11-11 14:20:28
400,SIGNUP,2020-06-22 16:55:03
401,LOGOUT,2002-07-01 02:41:19
402,LOGIN,2013-01-09 16:35:02
403,LOGOUT,2013-05-09 12:57:50
404,LOGOUT,2003-07-24 03:44:37
405,DELETE,2011-12-24 08:30:21
406,DELETE,2003-08-18 20:08:25
407,DELETE,2014-03-21 17:30:38
408,LOGIN,2021-12-21 17:29:51
409,DELETE,2003-04-30 14:00:37
410,LOGOUT,2019-04-11 01:39:25
411,LOGOUT,2003-09-22 11:44:10
412,LOGOUT,2015-07-27 09:29:55
413,SIGNUP,2006-03-15 12:52:24
414,LOGIN,2007-03-14 04:16:38
415,SIGNUP,2017-11-01 11:43:16
416,DELETE,2015-11-08 08:11:05
417,DELETE,2004-09-05 17:34:44
418,LOGIN,2007-03-23 23:29:07
419,LOGOUT,2008-10-22 17:07:57
420,DELETE,2010-07-04 23:48:10
421,LOGOUT,2005-11-29 20:10:01
422,LOGIN,2019-06-03 14:58:31
423,LOGIN,2019-04-28 15:19:43
424,SIGNUP,2013-09-09 06:39:04
425,DELETE,2007-01-20 00:19:14
426,DELETE,2007-09-30 07:06:07
427,DELETE,2010-09-01 18:29:28
428,LOGOUT,2010-08-26 14:19:50
429,LOGIN,2020-12-29 16:56:00
430,LOGOUT,2011-02-18 08:36:50
431,LOGOUT,2022-11-24 05:22:34
432,LOGIN,2001-09-01 05:35:21
433,SIGNUP,2010-04-22 06:29:17
434,DELETE,2014-10-13 20:03:27
435,LOGIN,2009-04-21 00:13:24
436,DELETE,2003-11-18 08:10:45
437,SIGNUP,2011-10-28 11:41:33
438,DELETE,2018-05-08 17:55:47
439,SIGNUP,2021-11-10 11:47:56
440,SIGNUP,2005-09-07 06:37:27
441,DELETE,2014-09-09 12:03:05
442,SIGNUP,2021-02-09 02:26:05
443,LOGIN,2008-11-26 08:23:39
444,LOGOUT,2006-09-17 16:07:14
445,LOGIN,2021-08-10 02:23:49
446,SIGNUP,2009-02-21 21:28:21
447,SIGNUP,2019-10-16 21:18:44
448,DELETE,2001-08-14 17:50:57
449,SIGNUP,2022-08-05 22:00:46
450,DELETE,2006-05-17 10:47:03
451,LOGOUT,2017-06-05 05:55:53
452,LOGOUT,2010-10-07 21:15:45
453,LOGIN,2007-01-25 03:33:50
454,LOGOUT,2002-12-29 05:41:02
455,LOGOUT,2017-11-25 16:24:37
456,DELETE,2018-05-18 04:12:12
457,SIGNUP,2011-05-26 23:51:01
458,DELETE,2013-01-05 07:13:15
459,LOGOUT,2005-07-22 03:25:28
460,SIGNUP,2008-05-18 02:13:15
461,SIGNUP,2019-09-22 18:43:16
462,DELETE,2022-07-05 20:46:45
463,LOGOUT,2010-03-25 04:02:44
464,SIGNUP,2019-08-21 16:46:02
465,LOGOUT,2001-07-18 05:57:24
466,DELETE,2013-01-12 04:04:15
467,SIGNUP,2011-02-04 12:07:29
468,LOGIN,2022-07-18 08:59:00
469,LOGIN,2010-01-15 15:01:30
470,LOGIN,2010-09-15 04:48:25
471,SIGNUP,2003-06-26 11:46:06
472,DELETE,2010-06-15 07:34:50
473,DELETE,2001-02-24 03:17:38
474,DELETE,2017-03-29 10:04:10
475,LOGOUT,2009-11-18 10:25:59
476,LOGOUT,2007-08-26 16:19:09
477,SIGNUP,2009-05-25 05:52:47
478,DELETE,2010-01-25 02:55:04
479,DELETE,2012-07-13 15:50:27
480,LOGIN,2019-02-22 05:23:48
481,LOGOUT,2004-07-18 20:21:57
482,LOGIN,2005-07-12 08:22:46
483,DELETE,2005-09-19 07:25:52
484,LOGOUT,2005-06-01 02:49:43
485,DELETE,2019-03-20 13:54:58
486,LOGOUT,2004-09-11 16:55:25
487,DELETE,2013-08-10 01:28:10
488,DELETE,2022-04-19 07:14:35
489,LOGOUT,2001-11-02 15:55:05
490,LOGIN,2007-12-08 19:17:05
491,DELETE,2019-04-28 18:36:39
492,DELETE,2008-10-10 14:06:06
493,DELETE,2010-10-20 14:47:50
494,SIGNUP,2004-09-05 15:22:22
495,DELETE,2016-05-03 01:59:51
496,LOGOUT,2019-01-29 04:07:14
497,LOGOUT,2016-03-06 23:16:27
498,DELETE,2017-12-30 07:06:07
499,LOGIN,2001-04-10 23:30:30
500,LOGIN,2015-03-15 04:33:37
501,LOGOUT,2012-03-17 12:46:04
502,LOGIN,2012-06-06 20:05:56
503,DELETE,2006-02-23 03:09:04
504,SIGNUP,2002-07-27 17:11:04
505,SIGNUP,2003-06-20 09:29:29
506,DELETE,2020-08-14 09:29:26
507,SIGNUP,2011-08-31 00:38:47
508,LOGIN,2019-06-26 16:38:30
509,DELETE,2021-11-04 11:29:58
510,DELETE,2018-05-03 18:15:56
511,LOGIN,2017-01-30 18:28:45
512,LOGOUT,2002-02-03 19:30:46
513,LOGIN,2009-09-04 02:42:10
514,LOGOUT,2017-12-18 16:58:56
515,LOGOUT,2008-07-07 20:27:20
516,SIGNUP,2020-04-09 23:40:57
517,LOGIN,2011-03-16 04:37:46
518,LOGIN,2014-07-31 15:38:04
519,LOGIN,2007-08-14 08:55:21
520,DELETE,2007-05-10 15:02:23
521,SIGNUP,2010-09-24 06:33:58
522,DELETE,2020-08-06 02:58:04
523,LOGIN,2009-09-27 06:19:06
524,SIGNUP,2015-01-21 04:37:39
525,LOGOUT,2001-01-19 02:18:44
526,LOGIN,2004-11-22 12:56:28
527,SIGNUP,2015-10-30 09:37:05
528,LOGIN,2021-03-01 11:11:30
529,SIGNUP,2001-06-29 18:59:19
530,LOGOUT,2021-07-19 13:15:53
531,LOGOUT,2004-05-03 23:14:16
532,LOGOUT,2014-03-05 20:09:35
533,LOGOUT,2001-08-30 01:05:03
534,LOGOUT,2017-11-29 02:29:28
535,LOGIN,2019-01-01 23:25:28
536,LOGOUT,2001-03-22 10:58:30
537,DELETE,2021-04-09 15:41:40
538,SIGNUP,2001-12-20 17:48:56
539,LOGIN,2003-09-02 15:51:51
540,DELETE,2020-09-01 14:18:39
541,LOGIN,2012-07-14 21:49:00
542,DELETE,2008-06-12 15:13:13
543,SIGNUP,2009-05-15 02:42:01
544,SIGNUP,2014-04-07 08:00:31
545,SIGNUP,2021-10-05 02:03:24
546,SIGNUP,2015-04-09 21:13:53
547,DELETE,2015-10-22 12:41:34
548,DELETE,2003-12-08 03:59:32
549,DELETE,2006-04-23 05:15:21
550,LOGIN,2001-04-11 02:48:55
551,DELETE,2015-03-18 15:41:43
552,LOGOUT,2003-08-21 12:23:34
553,DELETE,2016-07-07 12:48:09
554,SIGNUP,2017-09-04 05:22:04
555,LOGOUT,2023-01-02 08:29:05
556,SIGNUP,2014-12-05 18:57:21
557,SIGNUP,2019-11-08 01:58:41
558,LOGIN,2015-04-24 06:48:19
559,SIGNUP,2011-09-09 05:43:41
560,LOGOUT,2008-08-25 16:52:24
561,LOGIN,2010-11-14 22:24:41
562,LOGIN,2007-05-20 03:36:34
563,LOGIN,2002-03-11 11:15:22
564,DELETE,2017-05-10 21:54:18
565,SIGNUP,2005-09-12 08:21:23
566,LOGIN,2015-12-11 08:18:56
567,LOGIN,2008-12-25 16:27:13
568,SIGNUP,2016-04-20 08:34:27
569,LOGOUT,2008-11-15 21:20:55
570,DELETE,2019-02-06 06:55:35
571,DELETE,2011-11-19 11:37:50
572,DELETE,2009-02-03 05:32:11
573,SIGNUP,2001-01-10 21:28:53
574,DELETE,2011-08-15 14:43:52
575,SIGNUP,2014-09-18 18:46:44
576,DELETE,2015-03-19 07:59:47
577,LOGOUT,2002-04-06 10:57:10
578,SIGNUP,2012-03-07 12:22:58
579,LOGIN,2010-09-19 13:16:51
580,LOGOUT,2022-03-19 23:35:34
581,LOGIN,2015-12-21 13:11:46
582,DELETE,2013-05-28 13:38:12
583,LOGOUT,2012-06-28 11:28:39
584,LOGIN,2015-11-22 21:03:21
585,SIGNUP,2007-10-17 18:25:59
586,SIGNUP,2013-12-29 02:33:45
587,LOGOUT,2017-07-13 00:08:50
588,LOGIN,2002-05-07 06:38:28
589,LOGIN,2017-08-29 18:01:35
590,DELETE,2014-07-12 07:25:54
591,LOGOUT,2013-01-06 11:00:37
592,LOGIN,2013-10-13 13:08:19
593,LOGOUT,2017-05-15 15:49:14
594,LOGIN,2010-02-12 08:04:18
595,DELETE,2020-02-27 08:30:02
596,LOGIN,2012-06-09 00:15:16
597,LOGOUT,2020-07-27 02:29:18
598,LOGOUT,2005-09-01 18:30:05
599,DELETE,2020-04-17 17:56:23
600,SIGNUP,2019-03-22 22:43:26
601,LOGIN,2016-04-24 01:08:56
602,DELETE,2005-05-16 09:52:11
603,LOGOUT,2004-11-24 03:47:41
604,LOGOUT,2008-01-30 08:43:41
605,SIGNUP,2019-05-20 01:43:11
606,LOGIN,2016-12-27 23:25:51
607,SIGNUP,2016-06-23 20:39:36
608,DELETE,2002-06-03 14:24:08
609,LOGIN,2021-11-15 02:32:02
610,LOGIN,2014-08-25 04:07:34
611,SIGNUP,2011-02-10 22:33:27
612,SIGNUP,2007-05-26 02:08:37
613,DELETE,2001-01-05 14:45:34
614,LOGOUT,2010-08-17 13:47:27
615,LOGOUT,2022-03-17 10:40:56
616,LOGOUT,2015-12-21 01:08:15
617,SIGNUP,2012-10-09 02:30:32
618,LOGOUT,2011-09-09 12:59:02
619,LOGOUT,2014-10-04 19:22:23
620,LOGIN,2018-03-05 13:03:33
621,LOGIN,2005-03-29 18:07:05
622,LOGOUT,2010-08-25 15:39:17
623,LOGIN,2004-08-03 20:32:00
624,LOGIN,2006-01-20 18:53:18
625,LOGOUT,2022-04-04 16:50:12
626,SIGNUP,2004-01-20 15:06:00
627,DELETE,2013-03-03 17:20:52
628,DELETE,2020-11-05 07:46:26
629,LOGOUT,2007-12-02 21:09:37
630,SIGNUP,2003-10-01 10:18:55
631,SIGNUP,2020-11-11 04:02:59
632,LOGIN,2020-11-26 06:29:46
633,LOGOUT,2015-08-03 09:23:01
634,LOGOUT,2017-11-20 21:33:23
635,SIGNUP,2016-06-09 20:18:30
636,LOGIN,2021-03-18 11:43:31
637,DELETE,2016-08-22 07:57:30
638,LOGIN,2009-04-01 04:18:11
639,SIGNUP,2015-11-30 07:06:54
640,LOGOUT,2021-04-07 10:17:09
641,DELETE,2017-10-16 02:08:55
642,DELETE,2013-11-06 02:50:32
643,SIGNUP,2022-04-25 07:01:01
644,LOGOUT,2017-11-25 04:25:15
645,LOGOUT,2015-04-05 06:14:04
646,SIGNUP,2001-07-05 08:23:57
647,DELETE,2011-10-06 19:43:04
648,LOGOUT,2005-03-29 15:14:56
649,LOGIN,2013-10-13 06:30:30
650,LOGOUT,2013-11-21 06:21:28
651,SIGNUP,2002-08-16 06:04:59
652,LOGOUT,2020-03-23 15:39:36
653,SIGNUP,2016-10-15 21:54:35
654,SIGNUP,2008-05-20 15:48:56
655,SIGNUP,2002-06-09 01:23:19
656,DELETE,2020-05-16 17:00:32
657,SIGNUP,2003-03-16 06:39:07
